,age,type_employer,education,education_num,marital,occupation,relationship,race,sex,capital_gain,capital_loss,hr_per_week,country,pred
271,66,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0
272,21,Private,Assoc-voc,11,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,0
273,51,Self-emp-not-inc,Masters,14,Divorced,Exec-managerial,Unmarried,White,Male,25236,0,50,United-States,0
274,34,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
275,29,Private,10th,6,Never-married,Other-service,Own-child,Black,Female,0,0,32,United-States,0
276,32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,40,United-States,0
277,40,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,1
278,49,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,30,United-States,0
279,27,Private,HS-grad,9,Separated,Craft-repair,Unmarried,Black,Male,0,0,40,United-States,0
281,24,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Male,0,0,15,United-States,0
282,21,Private,HS-grad,9,Married-spouse-absent,Exec-managerial,Other-relative,White,Female,0,0,60,United-States,0
283,29,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,60,United-States,0
284,48,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
285,59,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,1
286,25,Private,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,Mexico,0
287,43,Private,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,50,United-States,0
288,33,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,0
289,34,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,30,United-States,0
290,60,Self-emp-not-inc,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Black,Male,0,2559,50,United-States,0
291,42,State-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
292,21,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,0
293,50,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1
294,40,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,48,United-States,0
295,64,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,35,United-States,0
297,47,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,0
298,48,Private,11th,7,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,0
299,42,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,1
300,46,Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,1
301,18,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,1721,20,United-States,0
302,37,Local-gov,Some-college,10,Separated,Protective-serv,Own-child,Other,Male,0,0,52,United-States,0
303,49,Local-gov,11th,7,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,40,United-States,0
304,22,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,24,United-States,0
305,38,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,Columbia,0
306,54,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
307,44,State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States,1
308,37,State-gov,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0
309,56,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,30,United-States,0
310,36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
311,22,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,0
312,42,Self-emp-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,60,United-States,1
313,24,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
314,32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,48,United-States,0
317,52,State-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,England,0
318,25,Private,Some-college,10,Separated,Priv-house-serv,Other-relative,White,Female,0,0,30,El-Salvador,0
319,17,Private,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,23,United-States,0
320,63,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
321,43,Private,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,35,United-States,0
322,63,State-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,32,United-States,0
323,58,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,20,United-States,0
325,37,Private,HS-grad,9,Married-spouse-absent,Farming-fishing,Unmarried,Other,Male,0,0,40,Mexico,0
326,42,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1
327,44,Private,Some-college,10,Divorced,Transport-moving,Own-child,White,Male,0,1380,40,United-States,0
328,30,Private,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,1
329,50,Self-emp-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
330,37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
331,34,State-gov,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,42,United-States,0
332,34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
333,40,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,44,United-States,0
334,52,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,36,United-States,0
335,44,Federal-gov,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,United-States,0
336,22,Private,10th,6,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States,0
337,23,Private,HS-grad,9,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,0
338,58,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,1
339,70,Self-emp-inc,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
340,21,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,0
341,46,Local-gov,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Female,0,0,40,United-States,0
342,49,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,16,United-States,0
343,36,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,United-States,0
344,29,Local-gov,11th,7,Divorced,Other-service,Unmarried,Black,Female,0,0,20,United-States,0
345,58,Private,12th,8,Married-civ-spouse,Transport-moving,Other-relative,White,Male,0,0,40,United-States,0
346,17,Private,9th,5,Never-married,Sales,Other-relative,Other,Female,0,0,32,Mexico,0
347,34,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
348,21,Private,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Black,Male,2176,0,40,United-States,0
349,29,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,50,United-States,1
350,54,Local-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
351,69,Private,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,2050,0,24,United-States,0
352,58,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,United-States,0
353,20,Private,Some-college,10,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,0,0,30,United-States,0
354,44,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,45,United-States,1
356,49,Private,9th,5,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,0
357,20,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,0
358,25,Private,10th,6,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,0
359,59,State-gov,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
360,27,Private,9th,5,Never-married,Priv-house-serv,Unmarried,White,Female,0,0,24,Mexico,0
362,52,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
363,24,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,0
364,20,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,0
365,29,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,30,United-States,0
366,19,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,0
367,30,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,Thailand,0
368,33,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,0
369,26,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Poland,0
370,27,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
371,52,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,Poland,0
372,37,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,99999,0,50,United-States,1
373,33,Local-gov,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,1
374,24,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
375,35,Self-emp-not-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
376,30,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,60,United-States,0
377,28,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
378,34,Private,Prof-school,15,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,1564,40,India,0
379,46,Private,HS-grad,9,Separated,Machine-op-inspct,Own-child,Black,Female,0,0,40,United-States,0
380,42,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,1
381,25,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Guatemala,0
382,50,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
383,36,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,0
384,37,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,0,40,United-States,1
385,58,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
386,39,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,24,United-States,0
387,20,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
388,33,State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,20,United-States,0
389,50,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,0
390,51,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1
391,24,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3908,0,40,United-States,0
393,35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,0
394,33,State-gov,Bachelors,13,Never-married,Prof-specialty,Other-relative,Black,Female,0,0,40,United-States,0
395,56,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,0
397,30,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
398,32,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,0
399,37,Private,Assoc-acdm,12,Never-married,Sales,Unmarried,Black,Female,0,0,40,United-States,0
400,45,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,1
401,19,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,0
402,25,State-gov,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,2597,0,50,United-States,0
403,49,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,0
404,58,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States,0
405,46,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,0
406,40,Federal-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
407,36,Private,Assoc-voc,11,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,38,United-States,0
408,41,Private,1st-4th,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Mexico,0
409,24,Self-emp-inc,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,0
410,56,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Puerto-Rico,1
411,57,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Sales,Wife,White,Female,15024,0,35,United-States,1
413,45,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,5013,0,40,United-States,0
415,55,Private,Bachelors,13,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
417,53,Self-emp-not-inc,Bachelors,13,Never-married,Sales,Unmarried,White,Male,0,0,60,United-States,0
418,61,Private,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,1
419,46,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
421,26,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
424,31,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,90,United-States,1
425,23,Federal-gov,HS-grad,9,Never-married,Armed-Forces,Not-in-family,White,Male,0,0,8,United-States,0
426,51,Private,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
427,24,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0
428,27,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,0
429,30,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,0
430,25,Private,Assoc-acdm,12,Divorced,Tech-support,Own-child,White,Female,0,1594,25,United-States,0
431,38,Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
433,44,Self-emp-not-inc,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,2205,35,United-States,0
434,53,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,60,United-States,0
435,36,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Cambodia,0
436,20,Private,5th-6th,3,Married-spouse-absent,Farming-fishing,Other-relative,White,Male,0,0,40,Mexico,0
437,31,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,15,United-States,0
439,51,Self-emp-not-inc,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,80,United-States,1
440,37,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40,United-States,1
441,51,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,0
442,59,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,22,United-States,0
443,46,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
444,66,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
445,40,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,46,United-States,0
446,24,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
447,50,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,65,United-States,1
448,26,Self-emp-not-inc,10th,6,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,32,United-States,0
449,63,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
451,34,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,25,United-States,0
452,43,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,44,United-States,0
453,17,Private,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,0
454,26,Private,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,18,United-States,0
455,25,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
457,44,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,1617,20,United-States,0
458,32,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,30,United-States,0
460,29,Private,Bachelors,13,Never-married,Farming-fishing,Own-child,White,Male,0,0,50,United-States,0
461,56,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1
462,43,State-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
463,29,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,40,United-States,0
464,52,Private,Assoc-voc,11,Separated,Exec-managerial,Unmarried,Black,Female,0,0,60,United-States,0
465,33,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,70,United-States,0
467,32,Local-gov,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0
468,46,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
469,47,Local-gov,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,0
470,20,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,45,United-States,0
471,49,State-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
