,age,type_employer,education,education_num,marital,occupation,relationship,race,sex,capital_gain,capital_loss,hr_per_week,country,pred
234,64,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,21,United-States,-1.52272860262
235,27,Private,Doctorate,16,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,-1.7311211377
236,28,Private,10th,6,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,-5.47329998586
237,20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,-7.57681569078
238,56,Self-emp-not-inc,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,99999,0,40,United-States,-2.85093634059
239,32,Private,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,16,United-States,-1.98080247349
240,40,Local-gov,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.504972058444
241,23,Private,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States,-6.09603733251
242,38,Private,1st-4th,2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,-3.28534588069
243,46,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,35,Trinadad&Tobago,-3.86685085708
244,42,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,50,United-States,0.522186482975
245,36,Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,44,United-States,1.06889331785
246,38,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,-0.740789566435
247,23,Local-gov,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,-4.92966772005
248,33,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,25,United-States,-0.938030310148
249,53,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0.712555160515
250,38,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,-0.426338195713
251,30,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1902,40,United-States,-0.0566109741729
252,51,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,-0.538411736956
253,61,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,-0.608889533429
254,45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1.41321780486
255,32,Private,Some-college,10,Separated,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,-2.61684595819
256,18,Private,11th,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,-6.65292168809
257,18,Private,12th,8,Never-married,Other-service,Own-child,White,Male,0,0,10,United-States,-7.48797559309
258,28,Self-emp-inc,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,-1.51706278224
259,27,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,-4.51769251634
260,39,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Other-relative,Other,Female,7688,0,38,United-States,0.645309062557
261,18,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,-6.73863594205
262,30,Local-gov,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,-4.35205591289
263,54,State-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,-0.140186395516
264,19,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,24,United-States,-7.06433413663
265,30,Private,11th,7,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,30,United-States,-3.91353026585
266,49,Private,Assoc-voc,11,Separated,Prof-specialty,Own-child,White,Female,0,0,36,United-States,-2.00911455465
267,45,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,-0.743713148333
268,42,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,-1.59748352987
269,53,Private,1st-4th,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,-1.3576002075
270,25,?,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,4,United-States,-3.04742868393
271,66,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,-0.0356114938829
272,21,Private,Assoc-voc,11,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,-4.94720034254
273,51,Self-emp-not-inc,Masters,14,Divorced,Exec-managerial,Unmarried,White,Male,25236,0,50,United-States,-0.111868254366
274,34,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,-1.5326145349
275,29,Private,10th,6,Never-married,Other-service,Own-child,Black,Female,0,0,32,United-States,-6.09699374225
276,32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,40,United-States,-1.22747440051
277,40,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,1.16964391831
278,49,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,30,United-States,-1.18777224411
279,27,Private,HS-grad,9,Separated,Craft-repair,Unmarried,Black,Male,0,0,40,United-States,-3.88195106721
280,18,?,11th,7,Never-married,?,Own-child,White,Female,0,0,25,United-States,-7.71182570955
281,24,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Male,0,0,15,United-States,-4.64631674157
282,21,Private,HS-grad,9,Married-spouse-absent,Exec-managerial,Other-relative,White,Female,0,0,60,United-States,-3.9798953091
283,29,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,60,United-States,-2.30278303067
284,48,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1.8541566218
285,59,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,0.954751340359
286,25,Private,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,Mexico,-5.58192037606
287,43,Private,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,50,United-States,-1.05030434027
288,33,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,-2.11290689771
289,34,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,30,United-States,-3.82514116801
290,60,Self-emp-not-inc,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Black,Male,0,2559,50,United-States,-1.87198989625
291,42,State-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,-0.191318293703
292,21,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,-4.79114001813
293,50,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0.867079916625
294,40,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,48,United-States,-3.08678570265
295,64,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,35,United-States,-1.63649490136
296,18,?,HS-grad,9,Never-married,?,Own-child,White,Female,0,1602,20,United-States,-6.40508413129
297,47,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,-1.6686030563
298,48,Private,11th,7,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,-2.16973332183
299,42,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,0.995368590549
300,46,Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,1.15350420494
301,18,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,1721,20,United-States,-6.4173157828
302,37,Local-gov,Some-college,10,Separated,Protective-serv,Own-child,Other,Male,0,0,52,United-States,-1.58963144441
303,49,Local-gov,11th,7,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,40,United-States,-4.50447390208
304,22,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,24,United-States,-4.48900587917
305,38,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,Columbia,-4.57398136779
306,54,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0.0649161871182
307,44,State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States,1.22965190851
308,37,State-gov,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,-1.189658195
309,56,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,30,United-States,-3.87662667056
310,36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,-0.986024223846
311,22,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,-2.38332573534
312,42,Self-emp-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,60,United-States,1.31966178445
313,24,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,-2.59213803183
314,32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,48,United-States,-0.76621422074
315,42,Local-gov,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,43,?,1.67362818808
316,43,Federal-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,2415,55,?,2.51362522174
317,52,State-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,England,-2.88433059746
318,25,Private,Some-college,10,Separated,Priv-house-serv,Other-relative,White,Female,0,0,30,El-Salvador,-7.57991461422
319,17,Private,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,23,United-States,-5.22231289561
320,63,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.834993593082
321,43,Private,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,35,United-States,-2.55146292387
322,63,State-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,32,United-States,-0.195235411464
323,58,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,20,United-States,-0.0891277675314
324,41,Private,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,0,3004,60,?,-2.67171679049
325,37,Private,HS-grad,9,Married-spouse-absent,Farming-fishing,Unmarried,Other,Male,0,0,40,Mexico,-4.05802694127
326,42,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1.41291281807
327,44,Private,Some-college,10,Divorced,Transport-moving,Own-child,White,Male,0,1380,40,United-States,-2.84439743362
328,30,Private,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,0.0382165837057
329,50,Self-emp-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1.72339626663
330,37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,-0.375300686493
331,34,State-gov,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,42,United-States,-3.9662980457
332,34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,-0.856033588563
333,40,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,44,United-States,-2.11501987368
334,52,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,36,United-States,-2.29090877172
335,44,Federal-gov,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,United-States,-1.23437783619
336,22,Private,10th,6,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States,-5.56621321702
337,23,Private,HS-grad,9,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,-5.10495340562
338,58,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,0.685243430552
339,70,Self-emp-inc,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2.16503590541
340,21,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,-5.92964634474
341,46,Local-gov,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Female,0,0,40,United-States,-2.87697818766
342,49,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,16,United-States,-4.83345372047
343,36,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,United-States,-0.508996236253
344,29,Local-gov,11th,7,Divorced,Other-service,Unmarried,Black,Female,0,0,20,United-States,-6.43708518695
345,58,Private,12th,8,Married-civ-spouse,Transport-moving,Other-relative,White,Male,0,0,40,United-States,-1.34537007097
346,17,Private,9th,5,Never-married,Sales,Other-relative,Other,Female,0,0,32,Mexico,-5.1642555918
347,34,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,-2.7566627758
348,21,Private,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Black,Male,2176,0,40,United-States,-5.80687305182
349,29,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,50,United-States,0.10167825257
350,54,Local-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,-2.54915161972
351,69,Private,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,2050,0,24,United-States,-3.49328510412
352,58,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,United-States,-0.511772896307
353,20,Private,Some-college,10,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,0,0,30,United-States,-7.37786139907
354,44,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,45,United-States,0.531983029048
355,60,?,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,0.557358439772
356,49,Private,9th,5,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,-4.72863785849
357,20,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,-7.859361681
358,25,Private,10th,6,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,-4.07013565731
359,59,State-gov,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,-0.176700106678
360,27,Private,9th,5,Never-married,Priv-house-serv,Unmarried,White,Female,0,0,24,Mexico,-8.35717572515
361,62,?,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,6418,0,40,United-States,-2.12847695687
362,52,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0.0282559816318
363,24,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,-1.63771640303
364,20,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,-7.08628171107
365,29,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,30,United-States,-4.0353785482
366,19,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,-7.52995812395
367,30,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,Thailand,-0.134833484898
368,33,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,-2.11290689771
369,26,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Poland,-3.24308233563
370,27,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,-2.38349285313
371,52,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,Poland,-0.000960945601994
372,37,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,99999,0,50,United-States,0.282594122131
373,33,Local-gov,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,0.237376732328
374,24,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,-3.3503283598
375,35,Self-emp-not-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0.443940033097
376,30,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,60,United-States,-2.53432204656
377,28,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,-2.85038627377
378,34,Private,Prof-school,15,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,1564,40,India,-1.06590221039
379,46,Private,HS-grad,9,Separated,Machine-op-inspct,Own-child,Black,Female,0,0,40,United-States,-2.98224163723
380,42,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,1.07446075033
381,25,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Guatemala,-5.08175296349
382,50,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,-0.400176596858
383,36,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,-0.953477994233
384,37,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,0,40,United-States,0.102551464926
385,58,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,3.16404884567
386,39,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,24,United-States,-0.0262813625725
387,20,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,-6.41408055745
388,33,State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,20,United-States,-2.67566760718
389,50,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,-4.50588666779
390,51,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1.0529061265
391,24,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3908,0,40,United-States,-0.85863979152
392,53,?,Bachelors,13,Divorced,?,Other-relative,Other,Female,0,0,20,United-States,-2.66301105213
